Data NuEer,bidder,house,date,lot,profit,Net  Payment,rank,realisation in final auAtion,bid,EstDated MinDum,EstDated MaxDum,Aatalog PriAe,Aatalog Du10y,EstDate Min,EstDate Max,Grade Min ,Grade Max,No Grade,ExAlusively US,No Value
1971,1,C,35508,743,0,0,3,350,220,350,400,0,0,350,400,2,2,0,0,0
1972,5,C,35508,747,0,0,1,450,300,0,0,700,1,700,700,2,2,0,0,0
1973,9,C,35508,75,0,0,1,160,220,0,0,525,1,525,525,3,3,0,1,0
1974,3,C,35508,75,0,0,2,160,70,0,0,525,1,525,525,3,3,0,1,0
1975,5,C,35508,750,0,0,1,800,450,0,0,1400,1,1400,1400,2,2,0,0,0
1976,9,C,35508,76,0,0,1,180,170,0,0,425,1,425,425,2,2,0,1,0
1977,3,C,35508,76,0,0,2,180,60,0,0,425,1,425,425,2,2,0,1,0
1978,5,C,35508,760,0,0,1,270,260,0,0,600,1,600,600,2,2,0,0,0
1979,5,C,35508,773,0,0,1,625,650,0,0,1000,1,1000,1000,2,2,0,0,0
1980,5,C,35508,776,0,0,1,270,270,0,0,575,1,575,575,2,2,0,0,0
1981,5,C,35508,777,0,0,1,375,350,0,0,700,1,700,700,1,1,0,0,0
1982,5,C,35508,779,0,0,1,260,250,0,0,375,1,375,375,2,2,0,0,0
1983,5,C,35508,780,0,0,1,575,450,0,0,592,1,592,592,1,1,0,0,0
1984,5,C,35508,781,0,0,1,350,340,0,0,475,1,475,475,1,1,0,0,0
1985,5,C,35508,787,0,0,1,325,280,0,0,550,1,550,550,2,2,0,0,0
1986,5,C,35508,795,0,0,1,550,500,0,0,1100,1,1100,1100,2,2,0,0,0
1987,3,C,35508,797,0,0,1,200,160,0,0,500,1,500,500,2,2,0,0,0
1988,5,C,35508,802,0,0,1,1600,1400,0,0,2401,1,2401,2401,3,2,0,0,0
1989,5,C,35508,803,0,0,1,1200,1000,0,0,1813,1,1813,1813,3,2,0,0,0
1990,3,C,35508,809,0,0,1,160,140,0,0,200,1,200,200,1,1,0,0,0
1991,5,C,35508,809,0,0,2,160,120,0,0,200,1,200,200,1,1,0,0,0
1992,5,C,35508,812,0,0,1,750,650,0,0,1200,1,1200,1200,2,2,0,0,0
1993,3,C,35508,814,0,0,1,800,420,0,0,1375,1,1375,1375,2,1,0,0,0
1994,5,C,35508,817,0,0,1,65,40,0,0,80,1,80,80,2,2,0,0,0
1995,3,C,35508,819,0,0,1,180,100,0,0,266,1,266,266,3,2,0,0,0
1996,7,C,35508,820,0,0,1,10000,10500,4000,6000,0,0,4000,6000,6,6,0,0,0
1997,6,C,35508,820,0,0,2,10000,6800,4000,6000,0,0,4000,6000,6,6,0,0,0
1998,2,C,35508,820,0,0,3,10000,5500,4000,6000,0,0,4000,6000,6,6,0,0,0
1999,4,C,35508,820,0,0,4,10000,5400,4000,6000,0,0,4000,6000,6,6,0,0,0
2000,1,C,35508,820,0,0,5,10000,4750,4000,6000,0,0,4000,6000,6,6,0,0,0
2001,3,C,35508,820,0,0,6,10000,4700,4000,6000,0,0,4000,6000,6,6,0,0,0
2002,5,C,35508,820,0,0,7,10000,4500,4000,6000,0,0,4000,6000,6,6,0,0,0
2003,8,C,35508,820,0,0,8,10000,3250,4000,6000,0,0,4000,6000,6,6,0,0,0
2004,9,C,35508,84,0,0,1,650,600,0,0,2239.15,1,2239.15,2239.15,2,2,0,1,0
2005,3,C,35508,84,0,0,2,650,400,0,0,2239.15,1,2239.15,2239.15,2,2,0,1,0
2006,3,C,35508,848,0,0,1,1000,520,0,0,1800,1,1800,1800,2,2,0,0,0
2007,9,C,35508,85,0,0,1,650,600,0,0,2239.15,1,2239.15,2239.15,2,2,0,1,0
2008,3,C,35508,85,0,0,2,650,400,0,0,2239.15,1,2239.15,2239.15,2,2,0,1,0
2009,3,C,35508,858,0,0,1,500,260,0,0,1100,1,1100,1100,3,3,0,0,0
2010,7,C,35508,864,125,-125,1,1250,2300,1000,1500,0,0,1000,1500,3,2,0,0,0
2011,6,C,35508,864,62.5,62.5,2,1250,1500,1000,1500,0,0,1000,1500,3,2,0,0,0
2012,5,C,35508,864,62.5,62.5,3,1250,1500,1000,1500,0,0,1000,1500,3,2,0,0,0
2013,4,C,35508,864,0,0,4,1250,1250,1000,1500,0,0,1000,1500,3,2,0,0,0
2014,3,C,35508,864,0,0,5,1250,1000,1000,1500,0,0,1000,1500,3,2,0,0,0
2015,8,C,35508,864,0,0,6,1250,750,1000,1500,0,0,1000,1500,3,2,0,0,0
2016,2,C,35508,864,0,0,7,1250,700,1000,1500,0,0,1000,1500,3,2,0,0,0
2017,1,C,35508,864,0,0,8,1250,550,1000,1500,0,0,1000,1500,3,2,0,0,0
2018,3,C,35508,865,0,0,1,125,210,0,0,150,1,150,150,0,0,1,0,0
2019,5,C,35508,865,0,0,2,125,120,0,0,150,1,150,150,0,0,1,0,0
2020,3,C,35508,866,0,0,1,210,340,250,300,0,0,250,300,2,2,0,0,0
2021,2,C,35508,867,62.5,-62.5,1,525,725,500,600,0,0,500,600,3,2,0,0,0
2022,7,C,35508,867,43.75,43.75,2,525,650,500,600,0,0,500,600,3,2,0,0,0
2023,5,C,35508,867,18.75,18.75,3,525,600,500,600,0,0,500,600,3,2,0,0,0
2024,6,C,35508,867,0,0,4,525,450,500,600,0,0,500,600,3,2,0,0,0
2025,1,C,35508,867,0,0,5,525,450,500,600,0,0,500,600,3,2,0,0,0
2026,4,C,35508,867,0,0,6,525,400,500,600,0,0,500,600,3,2,0,0,0
2027,6,C,35508,868,0,0,1,750,375,300,400,0,0,300,400,6,6,0,0,0
2028,4,C,35508,868,0,0,2,750,240,300,400,0,0,300,400,6,6,0,0,0
2029,3,C,35508,869,0,0,1,200,170,200,250,0,0,200,250,3,2,0,0,0
2030,4,C,35508,869,0,0,2,200,75,200,250,0,0,200,250,3,2,0,0,0
2031,7,C,35508,870,400,-400,1,1400,2400,1500,2000,0,0,1500,2000,3,2,0,0,0
2032,5,C,35508,870,133.3333333,133.3333333,2,1400,2200,1500,2000,0,0,1500,2000,3,2,0,0,0
2033,1,C,35508,870,133.3333333,133.3333333,3,1400,2200,1500,2000,0,0,1500,2000,3,2,0,0,0
2034,6,C,35508,870,108.3333333,108.3333333,4,1400,2100,1500,2000,0,0,1500,2000,3,2,0,0,0
2035,3,C,35508,870,25,25,5,1400,1600,1500,2000,0,0,1500,2000,3,2,0,0,0
2036,2,C,35508,870,0,0,6,1400,1200,1500,2000,0,0,1500,2000,3,2,0,0,0
2037,1,C,35508,871,0,0,1,575,100,0,0,5942.123715,1,5942.123715,5942.123715,0,0,1,0,0
2038,6,C,35508,872,87.5,-87.5,1,625,1400,400,600,0,0,400,600,6,6,0,0,0
2039,5,C,35508,872,87.5,87.5,2,625,800,400,600,0,0,400,600,6,6,0,0,0
2040,7,C,35508,872,0,0,3,625,550,400,600,0,0,400,600,6,6,0,0,0
2041,1,C,35508,872,0,0,4,625,525,400,600,0,0,400,600,6,6,0,0,0
2042,2,C,35508,872,0,0,5,625,500,400,600,0,0,400,600,6,6,0,0,0
2043,3,C,35508,872,0,0,6,625,330,400,600,0,0,400,600,6,6,0,0,0
2044,6,C,35508,873,0,0,1,4000,6000,3500,4000,0,0,3500,4000,3,2,0,0,0
2045,2,C,35508,873,0,0,2,4000,3800,3500,4000,0,0,3500,4000,3,2,0,0,0
2046,1,C,35508,873,0,0,3,4000,3250,3500,4000,0,0,3500,4000,3,2,0,0,0
2047,7,C,35508,873,0,0,4,4000,3200,3500,4000,0,0,3500,4000,3,2,0,0,0
2048,6,C,35508,874,0,0,1,1600,2200,1200,1500,0,0,1200,1500,2,2,0,0,0
2049,5,C,35508,874,0,0,2,1600,1400,1200,1500,0,0,1200,1500,2,2,0,0,0
2050,2,C,35508,874,0,0,3,1600,1100,1200,1500,0,0,1200,1500,2,2,0,0,0
2051,1,C,35508,874,0,0,4,1600,950,1200,1500,0,0,1200,1500,2,2,0,0,0
2052,6,C,35508,875,0,0,1,1900,1900,750,750,0,0,750,750,3,2,0,0,0
2053,2,C,35508,875,0,0,2,1900,1250,750,750,0,0,750,750,3,2,0,0,0
2054,5,C,35508,875,0,0,3,1900,1100,750,750,0,0,750,750,3,2,0,0,0
2055,1,C,35508,875,0,0,4,1900,350,750,750,0,0,750,750,3,2,0,0,0
2056,5,C,35508,876,0,0,1,4500,4700,3000,4000,0,0,3000,4000,3,2,0,0,0
2057,4,C,35508,876,0,0,2,4500,4400,3000,4000,0,0,3000,4000,3,2,0,0,0
2058,6,C,35508,876,0,0,3,4500,4000,3000,4000,0,0,3000,4000,3,2,0,0,0
2059,7,C,35508,876,0,0,4,4500,3700,3000,4000,0,0,3000,4000,3,2,0,0,0
2060,2,C,35508,876,0,0,5,4500,3600,3000,4000,0,0,3000,4000,3,2,0,0,0
2061,3,C,35508,876,0,0,6,4500,3500,3000,4000,0,0,3000,4000,3,2,0,0,0
2062,1,C,35508,876,0,0,7,4500,3250,3000,4000,0,0,3000,4000,3,2,0,0,0
2063,3,C,35508,881,25,-25,1,120,300,150,200,0,0,150,200,3,2,0,0,0
2064,4,C,35508,881,15,15,2,120,170,150,200,0,0,150,200,3,2,0,0,0
2065,1,C,35508,881,10,10,3,120,160,150,200,0,0,150,200,3,2,0,0,0
2066,9,C,35508,91,0,0,1,950,800,0,0,1675,1,1675,1675,2,2,0,1,0
2067,3,C,35508,91,0,0,2,950,610,0,0,1675,1,1675,1675,2,2,0,1,0
2068,6,C,35508,913,900,-900,1,2800,5000,2500,3000,0,0,2500,3000,3,2,0,0,0
2069,3,C,35508,913,500,500,2,2800,4600,2500,3000,0,0,2500,3000,3,2,0,0,0
2070,4,C,35508,913,400,400,3,2800,4400,2500,3000,0,0,2500,3000,3,2,0,0,0
2071,7,C,35508,913,0,0,4,2800,2800,2500,3000,0,0,2500,3000,3,2,0,0,0
2072,1,C,35508,913,0,0,5,2800,2800,2500,3000,0,0,2500,3000,3,2,0,0,0
2073,2,C,35508,913,0,0,6,2800,2400,2500,3000,0,0,2500,3000,3,2,0,0,0
2074,4,C,35508,914,0,0,1,1800,1700,2000,2000,0,0,2000,2000,3,2,0,0,0
2075,1,C,35508,914,0,0,2,1800,1000,2000,2000,0,0,2000,2000,3,2,0,0,0
2076,7,C,35508,917,100,-100,1,400,700,0,0,500,1,500,500,3,2,0,0,0
2077,2,C,35508,917,75,75,2,400,600,0,0,500,1,500,500,3,2,0,0,0
2078,6,C,35508,917,25,25,3,400,500,0,0,500,1,500,500,3,2,0,0,0
2079,1,C,35508,917,0,0,4,400,375,0,0,500,1,500,500,3,2,0,0,0
2080,9,C,35508,92,0,0,1,800,800,0,0,1675,1,1675,1675,3,2,0,1,0
2081,3,C,35508,92,0,0,2,800,510,0,0,1675,1,1675,1675,3,2,0,1,0
2082,7,C,35508,921,0,0,1,400,400,200,250,0,0,200,250,3,2,0,0,0
2083,2,C,35508,921,0,0,2,400,325,200,250,0,0,200,250,3,2,0,0,0
2084,5,C,35508,921,0,0,3,400,320,200,250,0,0,200,250,3,2,0,0,0
2085,1,C,35508,921,0,0,4,400,130,200,250,0,0,200,250,3,2,0,0,0
2086,5,C,35508,924,0,0,1,800,750,600,800,0,0,600,800,3,2,0,0,0
2087,1,C,35508,924,0,0,2,800,750,600,800,0,0,600,800,3,2,0,0,0
2088,2,C,35508,924,0,0,3,800,700,600,800,0,0,600,800,3,2,0,0,0
2089,7,C,35508,924,0,0,4,800,600,600,800,0,0,600,800,3,2,0,0,0
2090,5,C,35508,925,0,0,1,375,950,300,350,0,0,300,350,3,2,0,0,0
2091,4,C,35508,925,0,0,2,375,320,300,350,0,0,300,350,3,2,0,0,0
2092,1,C,35508,925,0,0,3,375,280,300,350,0,0,300,350,3,2,0,0,0
2093,3,C,35508,925,0,0,4,375,210,300,350,0,0,300,350,3,2,0,0,0
2094,5,C,35508,926,0,0,1,900,800,500,600,0,0,500,600,3,2,0,0,0
2095,1,C,35508,926,0,0,2,900,575,500,600,0,0,500,600,3,2,0,0,0
2096,7,C,35508,926,0,0,3,900,550,500,600,0,0,500,600,3,2,0,0,0
2097,5,C,35508,927,0,0,1,325,300,0,0,600,1,600,600,1,1,0,0,0
2098,3,C,35508,928,0,0,1,290,310,0,0,0,1,0,0,2,2,0,0,1
2099,3,C,35508,930,0,0,1,400,350,0,0,800,1,800,800,1,1,0,0,0
2100,3,C,35508,932,0,0,1,270,360,0,0,755,1,755,755,2,1,0,0,0
2101,3,C,35508,933,0,0,1,95,80,0,0,190,1,190,190,1,1,0,0,0
2102,3,C,35508,934,0,0,1,1000,800,0,0,2000,1,2000,2000,2,2,0,0,0
2103,7,C,35508,936,0,0,1,2900,3250,1500,1500,0,0,1500,1500,3,2,0,0,0
2104,4,C,35508,936,0,0,2,2900,2800,1500,1500,0,0,1500,1500,3,2,0,0,0
2105,3,C,35508,936,0,0,3,2900,2100,1500,1500,0,0,1500,1500,3,2,0,0,0
2106,6,C,35508,936,0,0,4,2900,2100,1500,1500,0,0,1500,1500,3,2,0,0,0
2107,1,C,35508,936,0,0,5,2900,2000,1500,1500,0,0,1500,1500,3,2,0,0,0
2108,2,C,35508,936,0,0,6,2900,1750,1500,1500,0,0,1500,1500,3,2,0,0,0
2109,5,C,35508,936,0,0,7,2900,1700,1500,1500,0,0,1500,1500,3,2,0,0,0
2110,1,C,35508,937,0,0,1,220,110,300,350,0,0,300,350,3,2,0,0,0
2111,4,C,35508,938,0,0,1,400,490,250,350,0,0,250,350,2,2,0,0,0
2112,2,C,35508,938,0,0,2,400,320,250,350,0,0,250,350,2,2,0,0,0
2113,3,C,35508,938,0,0,3,400,300,250,350,0,0,250,350,2,2,0,0,0
2114,5,C,35508,938,0,0,4,400,280,250,350,0,0,250,350,2,2,0,0,0
2115,1,C,35508,938,0,0,5,400,200,250,350,0,0,250,350,2,2,0,0,0
2116,4,C,35508,939,37.5,-37.5,1,375,490,250,350,0,0,250,350,2,2,0,0,0
2117,3,C,35508,939,37.5,37.5,2,375,450,250,350,0,0,250,350,2,2,0,0,0
2118,2,C,35508,939,0,0,3,375,320,250,350,0,0,250,350,2,2,0,0,0
